TRANSACTION_ID;TRANSACTION_DATE;TRANSACTION_TIME;TRANSACTION_QTY;STORE_ID;STORE_LOCATION;PRODUCT_ID;UNIT_PRICE;PRODUCT_CATEGORY;PRODUCT_TYPE;PRODUCT_DETAIL;TIME_BUCKETS;MONTH_ID;TOTAL_SALES2;WEEKDAY
144314;2023/06/26;11:43,0;1;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Mid Morning 9AM-12PM;202306;3;Monday
144315;2023/06/26;12:13,0;1;8;Hell's Kitchen;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Mid Morning 9AM-12PM;202306;3;Monday
144316;2023/06/26;12:18,0;1;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144317;2023/06/26;12:54,0;1;8;Hell's Kitchen;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Mid Morning 9AM-12PM;202306;4,25;Monday
144318;2023/06/26;12:54,0;1;8;Hell's Kitchen;84;0,8;Flavours;Regular syrup;Chocolate syrup;Mid Morning 9AM-12PM;202306;0,8;Monday
144319;2023/06/26;12:54,0;1;8;Hell's Kitchen;69;3,25;Bakery;Biscotti;Hazelnut Biscotti;Mid Morning 9AM-12PM;202306;3,25;Monday
144320;2023/06/26;13:39,0;2;5;Lower Manhattan;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Mid Morning 9AM-12PM;202306;7;Monday
144321;2023/06/26;13:39,0;1;5;Lower Manhattan;75;3,5;Bakery;Pastry;Croissant;Mid Morning 9AM-12PM;202306;3,5;Monday
144322;2023/06/26;14:12,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Mid Morning 9AM-12PM;202306;4,4;Monday
144323;2023/06/26;15:21,0;1;8;Hell's Kitchen;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Mid Morning 9AM-12PM;202306;3;Monday
144324;2023/06/26;15:51,0;2;3;Astoria;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Mid Morning 9AM-12PM;202306;9;Monday
144325;2023/06/26;15:51,0;1;3;Astoria;70;3,25;Bakery;Scone;Cranberry Scone;Mid Morning 9AM-12PM;202306;3,25;Monday
144326;2023/06/26;15:58,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Mid Morning 9AM-12PM;202306;4,4;Monday
144327;2023/06/26;16:19,0;2;8;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Mid Morning 9AM-12PM;202306;6;Monday
144328;2023/06/26;16:53,0;1;8;Hell's Kitchen;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Mid Morning 9AM-12PM;202306;3;Monday
144329;2023/06/26;17:02,0;2;8;Hell's Kitchen;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Mid Morning 9AM-12PM;202306;6;Monday
144330;2023/06/26;17:02,0;1;8;Hell's Kitchen;75;3,5;Bakery;Pastry;Croissant;Mid Morning 9AM-12PM;202306;3,5;Monday
144331;2023/06/26;17:39,0;1;3;Astoria;39;4,25;Coffee;Barista Espresso;Latte Rg;Mid Morning 9AM-12PM;202306;4,25;Monday
144332;2023/06/26;17:56,0;3;5;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Mid Morning 9AM-12PM;202306;11,25;Monday
144333;2023/06/26;18:02,0;1;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Mid Morning 9AM-12PM;202306;2,2;Monday
144334;2023/06/26;19:05,0;1;5;Lower Manhattan;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Mid Morning 9AM-12PM;202306;3;Monday
144335;2023/06/26;20:27,0;1;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Mid Morning 9AM-12PM;202306;4;Monday
144336;2023/06/26;20:37,0;1;8;Hell's Kitchen;75;3,5;Bakery;Pastry;Croissant;Mid Morning 9AM-12PM;202306;3,5;Monday
144337;2023/06/26;21:10,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;3;Monday
144338;2023/06/26;21:10,0;1;8;Hell's Kitchen;70;3,25;Bakery;Scone;Cranberry Scone;Mid Morning 9AM-12PM;202306;3,25;Monday
144339;2023/06/26;21:22,0;2;5;Lower Manhattan;51;3;Tea;Brewed Black tea;Earl Grey Lg;Mid Morning 9AM-12PM;202306;6;Monday
144340;2023/06/26;21:22,0;1;5;Lower Manhattan;78;4,5;Bakery;Scone;Scottish Cream Scone ;Mid Morning 9AM-12PM;202306;4,5;Monday
144341;2023/06/26;21:32,0;2;3;Astoria;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;6;Monday
144342;2023/06/26;22:04,0;2;3;Astoria;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;6;Monday
144343;2023/06/26;23:00,0;2;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Mid Morning 9AM-12PM;202306;5;Monday
144344;2023/06/26;23:56,0;2;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Mid Morning 9AM-12PM;202306;6;Monday
144345;2023/06/26;24:42,0;2;8;Hell's Kitchen;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;5;Monday
144346;2023/06/26;25:50,0;1;3;Astoria;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Mid Morning 9AM-12PM;202306;3,1;Monday
144347;2023/06/26;26:37,0;2;3;Astoria;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Mid Morning 9AM-12PM;202306;5;Monday
144348;2023/06/26;27:42,0;1;8;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Mid Morning 9AM-12PM;202306;3,1;Monday
144349;2023/06/26;28:42,0;1;8;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144350;2023/06/26;29:02,0;1;8;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Mid Morning 9AM-12PM;202306;4,5;Monday
144351;2023/06/26;30:16,0;2;5;Lower Manhattan;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Mid Morning 9AM-12PM;202306;6;Monday
144352;2023/06/26;31:36,0;2;8;Hell's Kitchen;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Mid Morning 9AM-12PM;202306;6;Monday
144353;2023/06/26;31:40,0;2;8;Hell's Kitchen;39;4,25;Coffee;Barista Espresso;Latte Rg;Mid Morning 9AM-12PM;202306;8,5;Monday
144354;2023/06/26;32:03,0;1;8;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144355;2023/06/26;33:43,0;3;5;Lower Manhattan;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Mid Morning 9AM-12PM;202306;9,3;Monday
144356;2023/06/26;34:28,0;1;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Mid Morning 9AM-12PM;202306;3,75;Monday
144357;2023/06/26;35:09,0;1;8;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Mid Morning 9AM-12PM;202306;2,55;Monday
144358;2023/06/26;35:19,0;1;5;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Mid Morning 9AM-12PM;202306;3,5;Monday
144359;2023/06/26;35:23,0;2;8;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Mid Morning 9AM-12PM;202306;5;Monday
144360;2023/06/26;35:32,0;1;3;Astoria;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Mid Morning 9AM-12PM;202306;3;Monday
144361;2023/06/26;35:33,0;1;5;Lower Manhattan;40;3,75;Coffee;Barista Espresso;Cappuccino;Mid Morning 9AM-12PM;202306;3,75;Monday
144362;2023/06/26;35:33,0;2;5;Lower Manhattan;65;0,8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;Mid Morning 9AM-12PM;202306;1,6;Monday
144363;2023/06/26;35:43,0;1;8;Hell's Kitchen;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Mid Morning 9AM-12PM;202306;3;Monday
144364;2023/06/26;36:10,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Mid Morning 9AM-12PM;202306;4,4;Monday
144365;2023/06/26;36:39,0;2;8;Hell's Kitchen;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Mid Morning 9AM-12PM;202306;6;Monday
144366;2023/06/26;37:11,0;1;3;Astoria;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Mid Morning 9AM-12PM;202306;4,5;Monday
144367;2023/06/26;37:14,0;2;5;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Mid Morning 9AM-12PM;202306;7;Monday
144368;2023/06/26;37:14,0;1;5;Lower Manhattan;70;3,25;Bakery;Scone;Cranberry Scone;Mid Morning 9AM-12PM;202306;3,25;Monday
144369;2023/06/26;37:41,0;1;8;Hell's Kitchen;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Mid Morning 9AM-12PM;202306;3;Monday
144370;2023/06/26;37:52,0;2;3;Astoria;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;5;Monday
144371;2023/06/26;37:56,0;1;8;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Mid Morning 9AM-12PM;202306;2,2;Monday
144372;2023/06/26;39:25,0;1;5;Lower Manhattan;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Mid Morning 9AM-12PM;202306;2;Monday
144373;2023/06/26;39:30,0;1;8;Hell's Kitchen;78;4,5;Bakery;Scone;Scottish Cream Scone ;Mid Morning 9AM-12PM;202306;4,5;Monday
144374;2023/06/26;40:54,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Mid Morning 9AM-12PM;202306;4,4;Monday
144375;2023/06/26;40:54,0;1;8;Hell's Kitchen;77;3;Bakery;Scone;Oatmeal Scone;Mid Morning 9AM-12PM;202306;3;Monday
144376;2023/06/26;41:40,0;1;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144377;2023/06/26;42:54,0;3;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Mid Morning 9AM-12PM;202306;6,6;Monday
144378;2023/06/26;43:26,0;1;8;Hell's Kitchen;15;9,25;Loose Tea;Green tea;Serenity Green Tea;Mid Morning 9AM-12PM;202306;9,25;Monday
144379;2023/06/26;44:18,0;1;8;Hell's Kitchen;78;4,5;Bakery;Scone;Scottish Cream Scone ;Mid Morning 9AM-12PM;202306;4,5;Monday
144380;2023/06/26;45:38,0;1;3;Astoria;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144381;2023/06/26;45:52,0;2;5;Lower Manhattan;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Mid Morning 9AM-12PM;202306;5;Monday
144382;2023/06/26;46:04,0;2;3;Astoria;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Mid Morning 9AM-12PM;202306;8,5;Monday
144383;2023/06/26;47:12,0;1;8;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Mid Morning 9AM-12PM;202306;3,5;Monday
144384;2023/06/26;47:18,0;2;5;Lower Manhattan;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Mid Morning 9AM-12PM;202306;6;Monday
144385;2023/06/26;48:15,0;3;5;Lower Manhattan;45;3;Tea;Brewed herbal tea;Peppermint Lg;Mid Morning 9AM-12PM;202306;9;Monday
144386;2023/06/26;48:15,0;1;5;Lower Manhattan;72;3,25;Bakery;Scone;Ginger Scone;Mid Morning 9AM-12PM;202306;3,25;Monday
144387;2023/06/26;48:37,0;2;5;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Mid Morning 9AM-12PM;202306;7;Monday
144388;2023/06/26;49:11,0;1;5;Lower Manhattan;38;3,75;Coffee;Barista Espresso;Latte;Mid Morning 9AM-12PM;202306;3,75;Monday
144389;2023/06/26;49:11,0;2;5;Lower Manhattan;64;0,8;Flavours;Regular syrup;Hazelnut syrup;Mid Morning 9AM-12PM;202306;1,6;Monday
144390;2023/06/26;49:19,0;2;3;Astoria;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Mid Morning 9AM-12PM;202306;6;Monday
144391;2023/06/26;50:09,0;2;8;Hell's Kitchen;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;5;Monday
144392;2023/06/26;50:29,0;1;5;Lower Manhattan;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Mid Morning 9AM-12PM;202306;2;Monday
144393;2023/06/26;50:52,0;2;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Mid Morning 9AM-12PM;202306;6;Monday
144394;2023/06/26;51:52,0;2;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;6;Monday
144395;2023/06/26;51:54,0;1;8;Hell's Kitchen;49;3;Tea;Brewed Black tea;English Breakfast Lg;Mid Morning 9AM-12PM;202306;3;Monday
144396;2023/06/26;52:22,0;3;5;Lower Manhattan;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;7,5;Monday
144397;2023/06/26;52:25,0;1;3;Astoria;45;3;Tea;Brewed herbal tea;Peppermint Lg;Mid Morning 9AM-12PM;202306;3;Monday
144398;2023/06/26;53:10,0;1;3;Astoria;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Mid Morning 9AM-12PM;202306;3,75;Monday
144399;2023/06/26;53:41,0;1;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Mid Morning 9AM-12PM;202306;3,75;Monday
144400;2023/06/26;54:02,0;1;8;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Mid Morning 9AM-12PM;202306;3,5;Monday
144401;2023/06/26;58:37,0;1;8;Hell's Kitchen;77;3;Bakery;Scone;Oatmeal Scone;Mid Morning 9AM-12PM;202306;3;Monday
144402;2023/06/26;58:43,0;1;8;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144403;2023/06/26;58:56,0;2;3;Astoria;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Mid Morning 9AM-12PM;202306;4;Monday
144404;2023/06/26;00:15,0;2;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Mid Morning 9AM-12PM;202306;7;Monday
144405;2023/06/26;02:00,0;1;8;Hell's Kitchen;77;3;Bakery;Scone;Oatmeal Scone;Mid Morning 9AM-12PM;202306;3;Monday
144406;2023/06/26;04:05,0;2;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Mid Morning 9AM-12PM;202306;9,5;Monday
144407;2023/06/26;05:07,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Mid Morning 9AM-12PM;202306;3,5;Monday
144408;2023/06/26;05:21,0;3;5;Lower Manhattan;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;7,5;Monday
144409;2023/06/26;06:03,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Mid Morning 9AM-12PM;202306;4,4;Monday
144410;2023/06/26;06:37,0;1;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Mid Morning 9AM-12PM;202306;3;Monday
144411;2023/06/26;08:19,0;1;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144412;2023/06/26;09:09,0;2;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Mid Morning 9AM-12PM;202306;5;Monday
144413;2023/06/26;09:13,0;2;5;Lower Manhattan;45;3;Tea;Brewed herbal tea;Peppermint Lg;Mid Morning 9AM-12PM;202306;6;Monday
144414;2023/06/26;11:20,0;1;8;Hell's Kitchen;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144415;2023/06/26;11:52,0;3;5;Lower Manhattan;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Mid Morning 9AM-12PM;202306;12,75;Monday
144416;2023/06/26;11:52,0;1;5;Lower Manhattan;64;0,8;Flavours;Regular syrup;Hazelnut syrup;Mid Morning 9AM-12PM;202306;0,8;Monday
144417;2023/06/26;12:20,0;1;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Mid Morning 9AM-12PM;202306;3;Monday
144418;2023/06/26;13:32,0;2;8;Hell's Kitchen;39;4,25;Coffee;Barista Espresso;Latte Rg;Mid Morning 9AM-12PM;202306;8,5;Monday
144419;2023/06/26;13:32,0;2;8;Hell's Kitchen;65;0,8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;Mid Morning 9AM-12PM;202306;1,6;Monday
144420;2023/06/26;13:32,0;1;8;Hell's Kitchen;73;3,75;Bakery;Pastry;Almond Croissant;Mid Morning 9AM-12PM;202306;3,75;Monday
144421;2023/06/26;14:14,0;1;8;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Mid Morning 9AM-12PM;202306;3,1;Monday
144422;2023/06/26;16:42,0;2;8;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Mid Morning 9AM-12PM;202306;4;Monday
144423;2023/06/26;17:00,0;2;8;Hell's Kitchen;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Mid Morning 9AM-12PM;202306;5;Monday
144424;2023/06/26;18:35,0;2;8;Hell's Kitchen;40;3,75;Coffee;Barista Espresso;Cappuccino;Mid Morning 9AM-12PM;202306;7,5;Monday
144425;2023/06/26;19:13,0;1;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Mid Morning 9AM-12PM;202306;3,75;Monday
144426;2023/06/26;20:39,0;2;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Mid Morning 9AM-12PM;202306;5;Monday
144427;2023/06/26;20:39,0;1;8;Hell's Kitchen;75;3,5;Bakery;Pastry;Croissant;Mid Morning 9AM-12PM;202306;3,5;Monday
144428;2023/06/26;20:39,0;1;8;Hell's Kitchen;15;9,25;Loose Tea;Green tea;Serenity Green Tea;Mid Morning 9AM-12PM;202306;9,25;Monday
144429;2023/06/26;21:29,0;2;8;Hell's Kitchen;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Mid Morning 9AM-12PM;202306;8,5;Monday
144430;2023/06/26;22:16,0;1;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Mid Morning 9AM-12PM;202306;3,75;Monday
144431;2023/06/26;22:48,0;2;3;Astoria;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Mid Morning 9AM-12PM;202306;7;Monday
144432;2023/06/26;22:55,0;2;8;Hell's Kitchen;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Mid Morning 9AM-12PM;202306;5;Monday
144433;2023/06/26;23:07,0;1;5;Lower Manhattan;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Mid Morning 9AM-12PM;202306;3,5;Monday
144434;2023/06/26;23:41,0;3;5;Lower Manhattan;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Mid Morning 9AM-12PM;202306;7,5;Monday
144435;2023/06/26;23:42,0;2;8;Hell's Kitchen;37;3;Coffee;Barista Espresso;Espresso shot;Mid Morning 9AM-12PM;202306;6;Monday
144436;2023/06/26;24:25,0;1;5;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Mid Morning 9AM-12PM;202306;2,45;Monday
144437;2023/06/26;25:50,0;1;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Mid Morning 9AM-12PM;202306;3;Monday
144438;2023/06/26;26:08,0;1;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Mid Morning 9AM-12PM;202306;3;Monday
144439;2023/06/26;26:25,0;2;5;Lower Manhattan;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Mid Morning 9AM-12PM;202306;5;Monday
144440;2023/06/26;26:44,0;1;3;Astoria;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Mid Morning 9AM-12PM;202306;2,45;Monday
144441;2023/06/26;26:52,0;1;3;Astoria;45;3;Tea;Brewed herbal tea;Peppermint Lg;Mid Morning 9AM-12PM;202306;3;Monday
144442;2023/06/26;26:52,0;1;8;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Mid Morning 9AM-12PM;202306;2,45;Monday
144443;2023/06/26;27:06,0;2;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Mid Morning 9AM-12PM;202306;7,5;Monday
144444;2023/06/26;28:01,0;2;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Mid Morning 9AM-12PM;202306;5;Monday
144445;2023/06/26;28:55,0;1;8;Hell's Kitchen;39;4,25;Coffee;Barista Espresso;Latte Rg;Mid Morning 9AM-12PM;202306;4,25;Monday
144446;2023/06/26;30:49,0;2;3;Astoria;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;6;Monday
144447;2023/06/26;31:39,0;1;8;Hell's Kitchen;71;3,75;Bakery;Pastry;Chocolate Croissant;Mid Morning 9AM-12PM;202306;3,75;Monday
144448;2023/06/26;31:58,0;1;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144449;2023/06/26;32:27,0;1;3;Astoria;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Mid Morning 9AM-12PM;202306;2,55;Monday
144450;2023/06/26;32:31,0;2;5;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Mid Morning 9AM-12PM;202306;9;Monday
144451;2023/06/26;32:31,0;1;5;Lower Manhattan;6;21;Coffee beans;Gourmet Beans;Ethiopia;Mid Morning 9AM-12PM;202306;21;Monday
144452;2023/06/26;34:48,0;1;5;Lower Manhattan;39;4,25;Coffee;Barista Espresso;Latte Rg;Mid Morning 9AM-12PM;202306;4,25;Monday
144453;2023/06/26;34:48,0;2;5;Lower Manhattan;65;0,8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;Mid Morning 9AM-12PM;202306;1,6;Monday
144454;2023/06/26;36:18,0;1;3;Astoria;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Mid Morning 9AM-12PM;202306;4,25;Monday
144455;2023/06/26;36:29,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;3;Monday
144456;2023/06/26;37:30,0;2;8;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Mid Morning 9AM-12PM;202306;6,2;Monday
144457;2023/06/26;37:30,0;1;8;Hell's Kitchen;78;4,5;Bakery;Scone;Scottish Cream Scone ;Mid Morning 9AM-12PM;202306;4,5;Monday
144458;2023/06/26;38:38,0;1;3;Astoria;40;3,75;Coffee;Barista Espresso;Cappuccino;Mid Morning 9AM-12PM;202306;3,75;Monday
144459;2023/06/26;39:27,0;1;8;Hell's Kitchen;73;3,75;Bakery;Pastry;Almond Croissant;Mid Morning 9AM-12PM;202306;3,75;Monday
144460;2023/06/26;39:37,0;1;8;Hell's Kitchen;40;3,75;Coffee;Barista Espresso;Cappuccino;Mid Morning 9AM-12PM;202306;3,75;Monday
144461;2023/06/26;40:03,0;2;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Mid Morning 9AM-12PM;202306;7,5;Monday
144462;2023/06/26;40:14,0;2;3;Astoria;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Mid Morning 9AM-12PM;202306;6;Monday
144463;2023/06/26;41:40,0;2;3;Astoria;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Mid Morning 9AM-12PM;202306;4,4;Monday
144464;2023/06/26;42:35,0;1;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144465;2023/06/26;44:47,0;1;5;Lower Manhattan;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Mid Morning 9AM-12PM;202306;2,5;Monday
144466;2023/06/26;47:16,0;2;3;Astoria;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Mid Morning 9AM-12PM;202306;4;Monday
144467;2023/06/26;48:51,0;2;8;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Mid Morning 9AM-12PM;202306;4,9;Monday
144468;2023/06/26;51:36,0;2;3;Astoria;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Mid Morning 9AM-12PM;202306;6,2;Monday
144469;2023/06/26;51:46,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Mid Morning 9AM-12PM;202306;3,5;Monday
144470;2023/06/26;51:46,0;1;5;Lower Manhattan;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Mid Morning 9AM-12PM;202306;3;Monday
144471;2023/06/26;51:59,0;2;3;Astoria;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Mid Morning 9AM-12PM;202306;4,9;Monday
144472;2023/06/26;53:23,0;2;3;Astoria;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Mid Morning 9AM-12PM;202306;7,5;Monday
144473;2023/06/26;54:11,0;3;5;Lower Manhattan;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Mid Morning 9AM-12PM;202306;9;Monday
144474;2023/06/26;54:33,0;2;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Mid Morning 9AM-12PM;202306;6;Monday
144475;2023/06/26;55:01,0;1;5;Lower Manhattan;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Mid Morning 9AM-12PM;202306;4,25;Monday
144476;2023/06/26;55:01,0;2;5;Lower Manhattan;63;0,8;Flavours;Regular syrup;Carmel syrup;Mid Morning 9AM-12PM;202306;1,6;Monday
144477;2023/06/26;56:47,0;2;8;Hell's Kitchen;38;3,75;Coffee;Barista Espresso;Latte;Mid Morning 9AM-12PM;202306;7,5;Monday
144478;2023/06/26;56:47,0;2;8;Hell's Kitchen;63;0,8;Flavours;Regular syrup;Carmel syrup;Mid Morning 9AM-12PM;202306;1,6;Monday
